0.39269908E+00  0.10805396E-05  0.12009563E-01
0.19634954E+00  0.27839953E-11  0.36017613E-06
0.98174770E-01  0.83824614E-12  0.22559732E-12
0.49087385E-01  0.22862268E-12  0.61312067E-13
0.24543693E-01  0.41799897E-13  0.15709656E-13
0.12271846E-01  0.16042723E-13  0.36082248E-15
0.61359232E-02  0.34638958E-13  0.48572257E-14
0.30679616E-02  0.40856207E-13  0.67723605E-14
0.15339808E-02  0.43048898E-13  0.72997164E-14
0.76699039E-03  0.43992587E-13  0.77993167E-14
0.38349520E-03  0.43964832E-13  0.88817842E-14
0.19174760E-03  0.45741189E-13  0.75772721E-14
0.95873799E-04  0.44797499E-13  0.81878948E-14
0.47936900E-04  0.46795900E-13  0.77993167E-14
0.23968450E-04  0.47795101E-13  0.99087405E-14
0.11984225E-04  0.37331249E-13  0.99642516E-14
0.59921125E-05  0.42965631E-13  0.79936058E-14
0.29960562E-05  0.27727820E-13  0.76882944E-14
0.14980281E-05  0.00000000E+00  0.00000000E+00
