0.19634954E+00  0.64296562E-02  0.16591048E-04
0.98174770E-01  0.16066390E-02  0.10333695E-05
0.49087385E-01  0.40161136E-03  0.64530114E-07
0.24543693E-01  0.10039982E-03  0.40323700E-08
0.12271846E-01  0.25099765E-04  0.25211477E-09
0.61359232E-02  0.62749292E-05  0.15862422E-10
0.30679616E-02  0.15687314E-05  0.10991208E-11
0.15339808E-02  0.39218265E-06  0.17319479E-12
0.76699039E-03  0.98045510E-07  0.11723955E-12
0.38349520E-03  0.24511235E-07  0.11213253E-12
0.19174760E-03  0.61276439E-08  0.11324275E-12
0.95873799E-04  0.15317605E-08  0.11168844E-12
0.47936900E-04  0.38281778E-09  0.12123635E-12
0.23968450E-04  0.95535357E-10  0.10103030E-12
0.11984225E-04  0.23733016E-10  0.11857182E-12
0.59921125E-05  0.57664984E-11  0.10791368E-12
0.29960562E-05  0.13309354E-11  0.94368957E-13
0.14980281E-05  0.19340085E-12  0.70166095E-13
0.74901406E-06  0.00000000E+00  0.00000000E+00
